"","ano","numero_bo","tipo","data_ocorrencia","periodo_ocorrencia","flagrante","endereco","latitude","longitude"
"9313",2003,2725,"Furto de Veículo","09/11/2003","DE MADRUGADA","Nao","R RIO BRANCO, 140 JD. SAO JOSE - 07400000 ARUJA SP",-23.4013364,-46.3147803
"9314",2003,9162,"Furto de Veículo","09/11/2003","A TARDE","Nao","AV ANTONIO J DE MOURA ANDRADE, 220 VILA NOVA CONCEICAO - nan S.PAULO SP",-23.5856709,-46.6704636
"9315",2003,6615,"Furto de Veículo","09/11/2003","A TARDE","Nao","AV PRES WILSON, 155 JOSE MENINO - nan SANTOS SP",-23.9680987,-46.3520263
"9316",2003,5362,"Furto de Veículo","09/11/2003","PELA MANHA","Nao","AV BARTOLOMEU DE GUSMAO, 0 APARECIDA - nan SANTOS SP",-23.9782803,-46.3148536
"9317",2003,7293,"Furto de Veículo","09/11/2003","PELA MANHA","Nao","AV DR ULYSSES GUIMARAES, 0 VILA CONCEICAO - nan DIADEMA SP",-23.6865799,-46.6014311
"9318",2003,12510,"Furto de Veículo","09/11/2003","A TARDE","Nao","AV IMPERADOR PEDRO II, 1000 NOVA PETROPOLIS - nan S.BERNARDO DO CAMPO SP",-23.7052064,-46.5418615
"9319",2003,8773,"Furto de Veículo","09/11/2003","A NOITE","Nao","R LUIZ GOTSCHALK, 62 IBIRAPUERA - nan S.PAULO SP",-23.5807672,-46.653588
"9320",2003,6354,"Furto de Veículo","09/11/2003","A NOITE","Nao","BENEDITO ALVES TRURIBIO, 1900 TRURIBIO - nan OSASCO SP",-23.5558779,-46.8088929
"9321",2003,12932,"Furto de Veículo","09/11/2003","A NOITE","Nao","R LUIS DELFINO, 0 VILA BASTOS - nan S.ANDRE SP",-23.6587101,-46.5369521
"9322",2003,7603,"Furto de Veículo","09/11/2003","A NOITE","Nao","AV. MARQUES FIGUEIRAS/N, 0 SUZANO - nan SUZANO SP",-23.5385374,-46.3058962
"9323",2003,10520,"Furto de Veículo","09/11/2003","A NOITE","Nao","RUA FRANCISCO VICENTAINER, 377 ASSUNCAO - nan S.BERNARDO DO CAMPO SP",-23.7132082,-46.5790257
"9324",2003,9178,"Furto de Veículo","09/11/2003","DE MADRUGADA","Nao","R FUNCHAL, 160 VILA OLIMPIA - nan S.PAULO SP",-23.592939,-46.687753
"9325",2003,7281,"Furto de Veículo","28/03/2003","A TARDE","Nao","EST SAO FRANCISCO, 0 JD. HELENA - nan TABOAO DA SERRA SP",-23.6189558,-46.7735091
"9326",2003,10525,"Furto de Veículo","10/11/2003","PELA MANHA","Nao","AV. ALVARO GUIMARAES, 0 ASSUNCAO BERNARDO - nan S.BERNARDO DO CAMPO SP",-23.7187985,-46.5612494
"9327",2003,8780,"Furto de Veículo","29/10/2003","EM HORA INCERTA","Nao","R JOSE ANTONIO COELHO, 0 VILA MARIANA - nan S.PAULO SP",-23.5806596,-46.6453675
"9328",2003,11485,"Furto de Veículo","10/11/2003","PELA MANHA","Nao","RUA MARANHAO, 0 STA TEREZINHA - nan SOROCABA SP",-23.5440505,-46.6583878
"9329",2003,8458,"Furto de Veículo","10/11/2003","PELA MANHA","Nao","R JOSE GARCIA TERRA, 27 JARDIM TRES MARIAS - nan S.PAULO SP",-23.518191,-46.496415
"9330",2003,12544,"Furto de Veículo","10/11/2003","A TARDE","Nao","R MAL DEODORO, 0 CENTRO - nan S.BERNARDO DO CAMPO SP",-23.7064497,-46.5514473
"9331",2003,6934,"Furto de Veículo","10/11/2003","A TARDE","Nao","R. CORONEL JOAO CURSINO, 53 ADHEMAR DE BARROS - nan S.JOSE DOS CAMPOS SP",-23.203349,-45.8940664
"9332",2003,7298,"Furto de Veículo","05/11/2003","A NOITE","Nao","R ANTONIO DE OLIVEIRA SALAZAR, 199 JD. SAO SALVADOR - nan TABOAO DA SERRA SP",-23.635252,-46.795606
"9333",2003,7217,"Furto de Veículo","10/11/2003","A NOITE","Nao","AL JOAO GALEGO, 948 SANTA MARIA - nan S.CAETANO DO SUL SP",-23.632769,-46.5519166
"9334",2003,12239,"Furto de Veículo","10/11/2003","A NOITE","Nao","R ARMINDA DE LIMA, 701 VL. PROGRESSO - nan GUARULHOS SP",-23.4562209,-46.5371404
"9335",2003,12241,"Furto de Veículo","10/11/2003","A NOITE","Nao","AV BENJAMIN HARRIS HUNNICUTT, 1 VILA RIO DE JANEIRO - nan GUARULHOS SP",-23.4419735,-46.5388147
"9336",2003,12242,"Furto de Veículo","10/11/2003","A NOITE","Nao","R CABO ANTONIO PEREIRA DA SILVA, 38 JD TRANQUILIDADE - nan GUARULHOS SP",-23.465803,-46.552097
"9337",2003,6660,"Furto de Veículo","10/11/2003","A NOITE","Nao","RUA ABILIO FIGUEIREDO, 0 ANHANGABAU - 0 JUNDIAI SP",-23.1903514,-46.8884225
"9338",2003,6664,"Furto de Veículo","10/11/2003","A NOITE","Nao","RODOVIA ANHANGUERA KM 65, 0 ENGORDADOURO - 0 JUNDIAI SP",-23.1485069,-46.937877
"9339",2003,5655,"Furto de Veículo","11/11/2003","DE MADRUGADA","Nao","RUA NOVA YORK, 538 JD PRESIDENTE DUTRA - nan GUARULHOS SP",-23.4319133,-46.4383628
"9340",2003,6665,"Furto de Veículo","11/11/2003","PELA MANHA","Nao","RUA BOM JESUS DE PIRAPORA, 3005 VILA RAMI - nan JUNDIAI SP",-23.209319,-46.884479
"9341",2003,2743,"Furto de Veículo","10/11/2003","DE MADRUGADA","Nao","AV REAL, 0 JARDIM REAL - 07400000 ARUJA SP",-23.4000488,-46.3082437
"9342",2003,2743,"Furto de Veículo","10/11/2003","DE MADRUGADA","Nao","AV REAL, 0 JARDIM REAL - 07400000 ARUJA SP",-23.4000488,-46.3082437
"9343",2003,8831,"Furto de Veículo","14/10/2003","A NOITE","Nao","R DOMINGOS DE MORAIS, 360 VILA MARIANA - nan S.PAULO SP",-23.5833674,-46.6376906
"9344",2003,7221,"Furto de Veículo","10/11/2003","EM HORA INCERTA","Nao","AV GOIAS, 1200 SANTA PAULA - nan S.CAETANO DO SUL SP",-23.6167038,-46.5623384
"9345",2003,8478,"Furto de Veículo","11/11/2003","PELA MANHA","Nao","R NHATUMANI, 506 VILA RE - nan S.PAULO SP",-23.52542,-46.500629
"9346",2003,6956,"Furto de Veículo","11/11/2003","PELA MANHA","Nao","RUA JOSE DE ALENCAR, 0 CENTRO - nan S.JOSE DOS CAMPOS SP",-23.1847678,-45.878284
"9347",2003,8837,"Furto de Veículo","11/11/2003","PELA MANHA","Nao","R VERGUEIRO, 2073 VILA MARIANA - nan S.PAULO SP",-23.5768741,-46.6405895
"9348",2003,3335,"Furto de Veículo","11/11/2003","PELA MANHA","Nao","R JONIA, 71 PQ. CAPUAVA - 09271170 S.ANDRE SP",-23.6463532,-46.4934617
"9349",2003,3719,"Furto de Veículo","11/11/2003","A TARDE","Nao","R MARQUES DE HERVAL, 0 CENTRO - nan SANTOS SP",-23.1021867,-45.7084593
"9350",2003,7322,"Furto de Veículo","11/11/2003","A TARDE","Nao","AV JOSE JOAQUIM SEABRA, 100 RIO PEQUENO - nan S.PAULO SP",-23.569007,-46.754394
"9351",2003,3597,"Furto de Veículo","28/10/2003","DE MADRUGADA","Nao","AV QUEIROS FILHO, 0 VILA HOMERO THON - nan S.ANDRE SP",-23.6664714,-46.5081204
"9352",2003,12595,"Furto de Veículo","11/11/2003","A TARDE","Nao","R THALES DOS SANTOS FREIRE, 0 BAETA NEVES - nan S.BERNARDO DO CAMPO SP",-23.6916203,-46.5477312
"9353",2003,3338,"Furto de Veículo","11/11/2003","PELA MANHA","Nao","R JONIA, 71 PQ. CAPUAVA - 09271170 S.ANDRE SP",-23.6463532,-46.4934617
"9354",2003,10577,"Furto de Veículo","07/11/2003","A NOITE","Nao","AV HUMBERTO ALENCAR CASTELO BRANCO, 500 VILA ROSA - nan S.BERNARDO DO CAMPO SP",-23.698167,-46.5860062
"9355",2003,11069,"Furto de Veículo","11/11/2003","A TARDE","Nao","RUA SIDNEI, 0 UTINGA - nan S.ANDRE SP",-23.6219453,-46.5353626
"9356",2003,8488,"Furto de Veículo","11/11/2003","A TARDE","Nao","R BURITI ALEGRE, 0 VILA RE - nan S.PAULO SP",-23.5284056,-46.5019363
"9357",2003,9233,"Furto de Veículo","11/11/2003","A TARDE","Nao","AV BRIGADEIRO FARIA LIMA, 3600 ITAIM BIBI - nan S.PAULO SP",-23.5885094,-46.6824895
"9358",2003,12278,"Furto de Veículo","11/11/2003","DE MADRUGADA","Nao","AV SALGADO FILHO, 3741 VILA RIO DE JANEIRO - nan GUARULHOS SP",-23.4392016,-46.5374154
"9359",2003,1652,"Furto de Veículo","11/11/2003","EM HORA INCERTA","Nao","R PATIO DA ESTACAO, 0 CENTRO - nan RIO GRANDE DA SERRA SP",-23.7433924,-46.3910596
"9360",2003,13015,"Furto de Veículo","11/11/2003","A NOITE","Nao","R ANDARAI, 200 VILA FLORESTA - nan S.ANDRE SP",-23.672441,-46.5452669
"9361",2003,7373,"Furto de Veículo","11/11/2003","A NOITE","Nao","R AURELIA SALAZAR JORGE, 0 RUDGE RAMOS - nan S.BERNARDO DO CAMPO SP",-23.67002,-46.565873
"9362",2003,9855,"Furto de Veículo","11/11/2003","A NOITE","Nao","R MOURATO COELHO, 700 VILA MADALENA - nan S.PAULO SP",-23.5586,-46.690899
"9363",2003,7375,"Furto de Veículo","11/11/2003","EM HORA INCERTA","Nao","AV DO TABOAO, 4080 TABOAO - nan S.BERNARDO DO CAMPO SP",-23.6651046,-46.6079005
"9364",2003,11082,"Furto de Veículo","11/11/2003","A NOITE","Nao","PADRE MANUEL DE PAIVA, 260 JARDIM - nan S.ANDRE SP",-23.6538442,-46.5358396
"9365",2003,12612,"Furto de Veículo","11/11/2003","DE MADRUGADA","Nao","AV NEWTON MONTEIRO DE ANDRADE, 0 CENTRO - nan S.BERNARDO DO CAMPO SP",-23.704406,-46.5554859
"9366",2003,12612,"Furto de Veículo","11/11/2003","DE MADRUGADA","Nao","AV NEWTON MONTEIRO DE ANDRADE, 0 CENTRO - nan S.BERNARDO DO CAMPO SP",-23.704406,-46.5554859
"9367",2003,989,"Furto de Veículo","12/11/2003","DE MADRUGADA","Nao","R DR PEDRO DE TOLEDO, 624 CENTRO - 08900000 GUARAREMA SP",-23.4195453,-46.0331672
"9368",2003,4850,"Furto de Veículo","12/11/2003","DE MADRUGADA","Nao","R FREIRE DE ANDRADE, 149 JD TRANQUILIDADE - nan GUARULHOS SP",-23.4631688,-46.5544105
"9369",2003,8864,"Furto de Veículo","12/11/2003","EM HORA INCERTA","Nao","R ECA DE QUEIROZ, 0 VILA MARIANA - nan S.PAULO SP",-23.579777,-46.646288
"9370",2003,5296,"Furto de Veículo","12/11/2003","DE MADRUGADA","Nao","R JOSE DE ALENCAR, 30 BARRO BRANCO - 09400000 RIBEIRAO PIRES SP",-23.7015179,-46.3794895
"9371",2003,12617,"Furto de Veículo","11/11/2003","A NOITE","Nao","AV FRANCISCO PRESTES MAIA, 1319 CENTRO - nan S.BERNARDO DO CAMPO SP",-23.7065573,-46.5482805
"9372",2003,4344,"Furto de Veículo","12/11/2003","PELA MANHA","Nao","R DR OSMAR MARINHO COUTO, 71 ALTO IPIRANGA - nan MOGI DAS CRUZES SP",-23.5331678,-46.2052861
"9373",2003,2227,"Furto de Veículo","26/10/2003","A TARDE","Nao","R ANTONIO DIAS ADORNO, 0 VL NOGUEIRA - nan DIADEMA SP",-23.6883096,-46.59865
"9374",2003,4345,"Furto de Veículo","12/11/2003","PELA MANHA","Nao","AV FRANCISCO FERREIRA LOPES, 2889 BRAS CUBAS - nan MOGI DAS CRUZES SP",-23.5329199,-46.2105098
"9375",2003,4345,"Furto de Veículo","12/11/2003","PELA MANHA","Nao","AV FRANCISCO FERREIRA LOPES, 2889 BRAS CUBAS - nan MOGI DAS CRUZES SP",-23.5329199,-46.2105098
"9376",2003,11100,"Furto de Veículo","12/11/2003","PELA MANHA","Nao","AV ITAMARATI, 0 PQ.JACATUBA - nan S.ANDRE SP",-23.6469401,-46.5147954
"9377",2003,2023,"Furto de Veículo","12/11/2003","PELA MANHA","Nao","R DEPUTADO EMILIO CARLOS, 700 VILA CAMPESINA - 06028000 OSASCO SP",-23.5434539,-46.7670172
"9378",2003,7357,"Furto de Veículo","12/11/2003","A TARDE","Nao","AV CORIFEU DE AZEVEDO MARQUES, 3000 BUTANTA - nan S.PAULO SP",-23.5698526,-46.7413329
"9379",2003,9867,"Furto de Veículo","12/11/2003","A TARDE","Nao","AV DR CHUCRI ZAIDAN, 970 MORUMBI - nan S.PAULO SP",-23.6216556,-46.6994019
"9380",2003,6676,"Furto de Veículo","12/11/2003","A TARDE","Nao","R DR ASSIS CORREIA, 0 GONZAGA - nan SANTOS SP",-23.9601279,-46.3306234
"9381",2003,8514,"Furto de Veículo","12/11/2003","DE MADRUGADA","Nao","R JARDIM DAS MARGARIDAS, 400 VILA BUENO AIRES - 03737210 S.PAULO SP",-23.5061484,-46.5132586
"9382",2003,11112,"Furto de Veículo","12/11/2003","PELA MANHA","Nao","RUA ESPANHA, 0 PQ.DAS NACOES - nan S.ANDRE SP",-23.637026,-46.5206279
"9383",2003,9880,"Furto de Veículo","11/11/2003","PELA MANHA","Nao","AV DR CHUCRI ZAIDAN, 80 VILA GERTRUDES - nan S.PAULO SP",-23.6191164,-46.6984292
"9384",2003,6699,"Furto de Veículo","12/11/2003","A NOITE","Nao","RUA CORONEL SIQUEIRA DE MORAES, 0 CENTRO - nan JUNDIAI SP",-23.199438,-46.8840019
"9385",2003,7394,"Furto de Veículo","12/11/2003","A NOITE","Nao","R AURELIA SALAZAR JORGE, 181 RUDGE RAMOS - nan S.BERNARDO DO CAMPO SP",-23.67002,-46.565873
"9386",2003,6981,"Furto de Veículo","12/11/2003","A NOITE","Nao","AV. NELSON DAVILA, 1046 CENTRO - nan S.JOSE DOS CAMPOS SP",-23.2054355,-45.8832793
"9387",2003,13057,"Furto de Veículo","12/11/2003","A NOITE","Nao","R ALM TAMANDARE, 0 VILA BASTOS - nan S.ANDRE SP",-23.659972,-46.5317995
"9388",2003,6685,"Furto de Veículo","12/11/2003","A NOITE","Nao","R XAVIER PINHEIRO, 224 VILA MATHIAS - nan SANTOS SP",-23.9499163,-46.3249213
"9389",2003,6705,"Furto de Veículo","12/11/2003","A NOITE","Nao","RUA EUGENIO LACERDA, 0 VILA VIOTO - nan JUNDIAI SP",-23.1790713,-46.9107472
"9390",2003,5681,"Furto de Veículo","13/11/2003","DE MADRUGADA","Nao","RUA NOVA CANAA, 1 JARDIM PRES. DUTRA - nan GUARULHOS SP",-23.4217778,-46.4359232
"9391",2003,3744,"Furto de Veículo","13/11/2003","DE MADRUGADA","Nao","R ALEXANDRE GUSMAO, 18 VALONGO - nan SANTOS SP",-23.9311616,-46.337961
"9392",2003,1320,"Furto de Veículo","13/11/2003","PELA MANHA","Nao","AV. SANTOS DUMONT, 230 CID. JD. CUMBICA - nan GUARULHOS SP",-23.4500373,-46.474086
"9393",2003,6412,"Furto de Veículo","09/11/2003","A NOITE","Nao","BENEDITO ALVES TRURIBIO, 1900 TRURIBIO - nan OSASCO SP",-23.5558779,-46.8088929
"9394",2003,2758,"Furto de Veículo","10/11/2003","DE MADRUGADA","Nao","AV REAL, 0 JARDIM REAL - 07400000 ARUJA SP",-23.4000488,-46.3082437
"9395",2003,2758,"Furto de Veículo","10/11/2003","DE MADRUGADA","Nao","AV REAL, 0 JARDIM REAL - 07400000 ARUJA SP",-23.4000488,-46.3082437
"9396",2003,3748,"Furto de Veículo","13/11/2003","PELA MANHA","Nao","R MARTIN AFONSO, 0 CENTRO - nan SANTOS SP",-23.4990919,-46.1810322
"9397",2003,9466,"Furto de Veículo","13/11/2003","A TARDE","Nao","AV CELESTE, 0 CENTRO - 0 CARAPICUIBA SP",-23.5189981,-46.8370589
"9398",2003,8553,"Furto de Veículo","13/11/2003","PELA MANHA","Nao","R BOAVENTURA RODRIGUES DA SILVA, 112 PONTE RASA - 03801120 S.PAULO SP",-23.5065256,-46.4902579
"9399",2003,8556,"Furto de Veículo","13/11/2003","PELA MANHA","Nao","R BOAVENTURA RODRIGUES DA SILVA, 112 PONTE RASA - 03801120 S.PAULO SP",-23.5065256,-46.4902579
"9400",2003,10854,"Furto de Veículo","13/11/2003","A TARDE","Nao","R DAS FIGUEIRAS, 2800 CAMPESTRE - nan S.ANDRE SP",-23.6398929,-46.5455466
"9401",2003,2082,"Furto de Veículo","12/11/2003","EM HORA INCERTA","Nao","AL DOS BANDEIRANTES, 3 JD.EMILIA - 06900000 EMBU-GUACU SP",-23.8344054,-46.8186685
"9402",2003,8563,"Furto de Veículo","13/11/2003","A TARDE","Nao","R RAIMUNDO NOGUEIRA, 70 JD LISBOA - 03675030 S.PAULO SP",-23.5184451,-46.4984181
"9403",2003,2272,"Furto de Veículo","13/11/2003","A TARDE","Nao","RUA DONA ANTONIA, 1 VILA AUGUSTA - nan GUARULHOS SP",-23.4710979,-46.5424398
"9404",2003,6700,"Furto de Veículo","13/11/2003","A NOITE","Nao","AV PRES WILSON, 143 JOSE MENINO - nan SANTOS SP",-23.9675233,-46.3476421
"9405",2003,6702,"Furto de Veículo","13/11/2003","A NOITE","Nao","R MONSENHOR DE PAULA RODRIGUES, 156 VILA BELMIRO - nan SANTOS SP",-23.9504011,-46.3337938
"9406",2003,8932,"Furto de Veículo","13/11/2003","A NOITE","Nao","R JOAQUIM TAVORA, 947 VL MARIANA - nan S.PAULO SP",-23.5873664,-46.6438441
"9407",2003,12600,"Furto de Veículo","13/11/2003","A NOITE","Nao","RUA DO PORTO, 0 CENTRO - 13400000 PIRACICABA SP",-22.7257037,-47.6619806
"9408",2003,8933,"Furto de Veículo","13/11/2003","A NOITE","Nao","R PELOTAS, 0 VL MARIANA - nan S.PAULO SP",-23.5822633,-46.6465173
"9409",2003,12676,"Furto de Veículo","13/11/2003","A NOITE","Nao","AL DONA TERESA CRISTINA, 135 NOVA PETROPOLIS - nan S.BERNARDO DO CAMPO SP",-23.7047407,-46.550399
"9410",2003,13097,"Furto de Veículo","13/11/2003","EM HORA INCERTA","Nao","AV FIRESTONE, 0 CASA BRANCA - nan S.ANDRE SP",-23.6608307,-46.5166846
"9411",2003,12601,"Furto de Veículo","13/11/2003","A NOITE","Nao","AO LADO COLEGIO ALFREDO CARDOSO, 0 ALTO - 13400000 PIRACICABA SP",-22.7300896,-47.6393253
"9412",2003,12602,"Furto de Veículo","13/11/2003","A NOITE","Nao","AV.31 DE MARCO, 0 VERDE - 13400000 PIRACICABA SP",-22.7352821,-47.6486149
"9413",2003,3609,"Furto de Veículo","13/11/2003","A NOITE","Nao","R ALVORADA, 58 SANTO EDUARDO - nan EMBU SP",-23.6716129,-46.8032441
"9414",2003,12603,"Furto de Veículo","13/11/2003","A NOITE","Nao","RUA MORAES BARROS, 0 ALTO - 13400000 PIRACICABA SP",-22.7222792,-47.6557056
"9415",2003,3755,"Furto de Veículo","14/11/2003","PELA MANHA","Nao","RUA ANTONIO PRADO, 0 CENTRO - nan SANTOS SP",-23.6079725,-46.5794791
"9416",2003,9326,"Furto de Veículo","14/11/2003","PELA MANHA","Nao","AV BRIGADEIRO FARIA LIMA, 3400 ITAIM BIBI - nan S.PAULO SP",-23.5859764,-46.6833553
"9417",2003,12699,"Furto de Veículo","14/11/2003","A TARDE","Nao","AL DONA TERESA CRISTINA, 0 NOVA PETROPOLIS - nan S.BERNARDO DO CAMPO SP",-23.7059568,-46.5474229
"9418",2003,7017,"Furto de Veículo","14/11/2003","A TARDE","Nao","AV. TEN. NEIO BARACHO, 239 VILA MARIA - nan S.JOSE DOS CAMPOS SP",-23.1773188,-45.8878601
"9419",2003,7017,"Furto de Veículo","14/11/2003","A TARDE","Nao","AV. TEN. NEIO BARACHO, 239 VILA MARIA - nan S.JOSE DOS CAMPOS SP",-23.1773188,-45.8878601
"9420",2003,7706,"Furto de Veículo","14/11/2003","A TARDE","Nao","R.DIBE TANNUS, 269 CHACARA REUNIDA - GUAIO - nan SUZANO SP",-23.573899,-46.308376
"9421",2003,11713,"Furto de Veículo","14/11/2003","PELA MANHA","Nao","AV. OSWALDO MARTINS, 50 JARDIM REFUGIO - 0 SOROCABA SP",-23.5183324,-47.4782314
"9422",2003,13128,"Furto de Veículo","14/11/2003","A TARDE","Nao","R GERTRUDES DE LIMA, 0 CENTRO - nan S.ANDRE SP",-23.6602392,-46.5273763
"9423",2003,8955,"Furto de Veículo","13/11/2003","DE MADRUGADA","Nao","R ALAGOAS, 159 HIGEANOPOLIS - nan S.PAULO SP",-23.5477981,-46.6561073
"9424",2003,7413,"Furto de Veículo","14/11/2003","A TARDE","Nao","R AUGUSTO FARINHA, 515 JD. BONFIGLIOLI - nan S.PAULO SP",-23.5807942,-46.7413853
"9425",2003,7304,"Furto de Veículo","14/11/2003","A NOITE","Nao","R MAL DEODORO, 0 SANTA PAULA - nan S.CAETANO DO SUL SP",-23.6173546,-46.5611309
"9426",2003,12725,"Furto de Veículo","14/11/2003","A NOITE","Nao","R JOSE VERSOLATO, 0 CENTRO - nan S.BERNARDO DO CAMPO SP",-23.6913254,-46.5499224
"9427",2003,6437,"Furto de Veículo","14/11/2003","A NOITE","Nao","RUA DA ASSOCIACAO, 0 JARDIM NOVO OSASCO - nan OSASCO SP",-23.5725744,-46.7939358
"9428",2003,8604,"Furto de Veículo","14/11/2003","A NOITE","Nao","AV SAO MIGUEL, 0 PONTE RASA - nan S.PAULO SP",-23.5076005,-46.4883516
"9429",2003,5471,"Furto de Veículo","14/11/2003","A NOITE","Nao","AV ALM SALDANHA DA GAMA, 23 PONTA DA PRAIA - nan SANTOS SP",-23.990984,-46.302405
"9430",2003,12731,"Furto de Veículo","14/11/2003","A NOITE","Nao","AV PEREIRA BARRETO, 456 CENTRO - nan S.BERNARDO DO CAMPO SP",-23.6945006,-46.5492331
"9431",2003,5362,"Furto de Veículo","15/11/2003","A TARDE","Nao","ESTRADA DO MORRO GRANDE, 0 MORRO GRANDE - nan COTIA SP",-23.6238105,-46.9521029
"9432",2003,7311,"Furto de Veículo","15/11/2003","DE MADRUGADA","Nao","R ALEGRE, 1200 BARCELONA - nan S.CAETANO DO SUL SP",-23.6205844,-46.5531374
"9433",2003,3114,"Furto de Veículo","15/11/2003","DE MADRUGADA","Nao","AV DA REPUBLICA, 0 CENTRO - 07500000 S.ISABEL SP",-23.3224341,-46.2302963
"9434",2003,12736,"Furto de Veículo","15/11/2003","DE MADRUGADA","Nao","R FREI GASPAR, 0 CENTRO - nan S.BERNARDO DO CAMPO SP",-23.717159,-46.555279
"9435",2003,7039,"Furto de Veículo","14/11/2003","A NOITE","Nao","AV. DUSMENIL SANTOS FERNANDES, 0 GALO BRANCO - nan S.JOSE DOS CAMPOS SP",-23.1405622,-45.7768549
"9436",2003,4389,"Furto de Veículo","15/11/2003","DE MADRUGADA","Nao","AV EZELINO DA CUNHA GLORIA, 735 JARDIM MARICA - nan MOGI DAS CRUZES SP",-23.496915,-46.183073
"9437",2003,11201,"Furto de Veículo","15/11/2003","PELA MANHA","Nao","RUA ARGENTINA X RUA SUICA, 0 PQ DAS NACOES - nan S.ANDRE SP",-23.6388414,-46.5172719
"9438",2003,11202,"Furto de Veículo","15/11/2003","DE MADRUGADA","Nao","AV DA PAZ, 0 UTINGA - nan S.ANDRE SP",-23.6237943,-46.5403175
"9439",2003,11204,"Furto de Veículo","15/11/2003","PELA MANHA","Nao","R SUICA, 650 PARQUE DAS NACOES - nan S.ANDRE SP",-23.6383586,-46.5198101
"9440",2003,10697,"Furto de Veículo","15/11/2003","EM HORA INCERTA","Nao","EST MARTIM AFONSO DE SOUZA, 1 BALNEARIA - nan S.BERNARDO DO CAMPO SP",-23.7663938,-46.5368306
"9441",2003,13173,"Furto de Veículo","15/11/2003","PELA MANHA","Nao","R ONZE DE JUNHO, 700 CASA BRANCA - nan S.ANDRE SP",-23.6642193,-46.5198646
"9442",2003,11211,"Furto de Veículo","15/11/2003","A TARDE","Nao","AV ORATORIO, 0 PQ SAO LUCAS - nan S.PAULO SP",-23.5916218,-46.5497987
"9443",2003,12652,"Furto de Veículo","14/11/2003","A NOITE","Nao","RUA MORAES BARROS, 855 CENTRO - nan PIRACICABA SP",-22.7270055,-47.6459482
"9444",2003,6461,"Furto de Veículo","15/11/2003","A TARDE","Nao","R PORTUGAL, 0 JD ORIENTAL - nan OSASCO SP",-23.5616106,-46.7762831
"9445",2003,7324,"Furto de Veículo","15/11/2003","A NOITE","Nao","R MARTIM FRANCISCO, 93 STA. PAULA - nan S.CAETANO DO SUL SP",-23.6205944,-46.5617083
"9446",2003,9527,"Furto de Veículo","15/11/2003","A NOITE","Nao","AV RUI BARBOSA, 2458 SANTA TEREZINHA - nan CARAPICUIBA SP",-23.5199391,-46.847983
"9447",2003,11232,"Furto de Veículo","15/11/2003","EM HORA INCERTA","Nao","AV ARAUCARIA, 262 PQ ORATORIO - nan S.ANDRE SP",-23.6308586,-46.5074628
"9448",2003,11232,"Furto de Veículo","15/11/2003","EM HORA INCERTA","Nao","AV ARAUCARIA, 262 PQ ORATORIO - nan S.ANDRE SP",-23.6308586,-46.5074628
"9449",2003,12758,"Furto de Veículo","16/11/2003","DE MADRUGADA","Nao","R MAL DEODORO, 0 CENTRO - nan S.BERNARDO DO CAMPO SP",-23.7064497,-46.5514473
"9450",2003,6765,"Furto de Veículo","16/11/2003","DE MADRUGADA","Nao","AV VOLUNTARIO FERNANDO PINHEIRO FRANCO, 0 CENTRO - nan MOGI DAS CRUZES SP",-23.5245205,-46.1968233
"9451",2003,10711,"Furto de Veículo","15/11/2003","A NOITE","Nao","R. ANIBAL CORREIA, 2363 JD. PAULISTA - nan BARUERI SP",-23.544326,-46.8809756
"9452",2003,12448,"Furto de Veículo","15/11/2003","A NOITE","Nao","R MONTE CARLO, 9 JD BELA VISTA - nan GUARULHOS SP",-23.4388139,-46.5110796
"9453",2003,12449,"Furto de Veículo","16/11/2003","DE MADRUGADA","Nao","AV MANOEL ISIDORO MARTINS, 38 JD BELA VISTA - nan GUARULHOS SP",-23.4339046,-46.5166652
"9454",2003,6772,"Furto de Veículo","15/11/2003","A TARDE","Nao","RUA CARLOS GOMES, 0 PONTE SAO JOAO - nan JUNDIAI SP",-23.1832097,-46.8768304
"9455",2003,9540,"Furto de Veículo","15/11/2003","A NOITE","Nao","AV DEPUTADO EMILIO CARLOS, 0 CENTRO DE CARAPICUIBA - nan CARAPICUIBA SP",-23.5181685,-46.8381447
"9456",2003,5489,"Furto de Veículo","16/11/2003","PELA MANHA","Nao","AV ALM SALDANHA DA GAMA, 0 PONTA DA PRAIA - nan SANTOS SP",-23.990984,-46.302405
"9457",2003,7411,"Furto de Veículo","16/11/2003","PELA MANHA","Nao","EST BENEDITO CESARIO DE OLIVEIRA, 1080 VILA IASI - nan TABOAO DA SERRA SP",-23.618587,-46.79022
"9458",2003,5490,"Furto de Veículo","16/11/2003","PELA MANHA","Nao","R RICARDO PINTO, 0 APARECIDA - nan SANTOS SP",-23.9831677,-46.3099989
"9459",2003,8990,"Furto de Veículo","16/11/2003","A TARDE","Nao","R ABILIO SOARES, 0 PARAISO - nan S.PAULO SP",-23.5757898,-46.649021
"9460",2003,6781,"Furto de Veículo","16/11/2003","A TARDE","Nao","RUA BOM JESUS DE PIRAPORA, 0 VILA RAMI - nan JUNDIAI SP",-23.2143819,-46.8792449
"9461",2003,12470,"Furto de Veículo","15/11/2003","A NOITE","Nao","R NOSSA SENHORA APARECIDA, 15 VILA FATIMA - nan GUARULHOS SP",-23.4573119,-46.5100159
